Font: EF_jejudoldam  Style: Regular
Point Size: 90   Padding: 4   SP/PD Ratio: 4.4%

Characters included: 11041/13019
Missing characters: 1428
Excluded characters: 550

Characters missing from font file:
----------------------------------------
ID: 8200	Hex: 2008	Char [ ]
ID: 52048	Hex: CB50	Char [쭐]
ID: 52056	Hex: CB58	Char [쭘]
ID: 52057	Hex: CB59	Char [쭙]
ID: 52061	Hex: CB5D	Char [쭝]
ID: 52196	Hex: CBE4	Char [쯤]
ID: 52197	Hex: CBE5	Char [쯥]
ID: 52201	Hex: CBE9	Char [쯩]
ID: 52296	Hex: CC48	Char [챈]
ID: 52308	Hex: CC54	Char [챔]
ID: 52309	Hex: CC55	Char [챕]
ID: 52311	Hex: CC57	Char [챗]
ID: 52408	Hex: CCB8	Char [첸]
ID: 52420	Hex: CCC4	Char [쳄]
ID: 52421	Hex: CCC5	Char [쳅]
ID: 52423	Hex: CCC7	Char [쳇]
ID: 52464	Hex: CCF0	Char [쳰]
ID: 52576	Hex: CD60	Char [쵠]
ID: 52580	Hex: CD64	Char [쵤]
ID: 52588	Hex: CD6C	Char [쵬]
ID: 52589	Hex: CD6D	Char [쵭]
ID: 52632	Hex: CD98	Char [춘]
ID: 52644	Hex: CDA4	Char [춤]
ID: 52645	Hex: CDA5	Char [춥]
ID: 52656	Hex: CDB0	Char [춰]
ID: 52772	Hex: CE24	Char [츤]
ID: 52784	Hex: CE30	Char [츰]
ID: 52785	Hex: CE31	Char [츱]
ID: 52824	Hex: CE58	Char [치]
ID: 52848	Hex: CE70	Char [칰]
ID: 52881	Hex: CE91	Char [캑]
ID: 52884	Hex: CE94	Char [캔]
ID: 52896	Hex: CEA0	Char [캠]
ID: 52897	Hex: CEA1	Char [캡]
ID: 52901	Hex: CEA5	Char [캥]
ID: 52904	Hex: CEA8	Char [캨]
ID: 52993	Hex: CF01	Char [켁]
ID: 52996	Hex: CF04	Char [켄]
ID: 53000	Hex: CF08	Char [켈]
ID: 53008	Hex: CF10	Char [켐]
ID: 53009	Hex: CF11	Char [켑]
ID: 53011	Hex: CF13	Char [켓]
ID: 53013	Hex: CF15	Char [켕]
ID: 53024	Hex: CF20	Char [켠]
ID: 53168	Hex: CFB0	Char [쾰]
ID: 53192	Hex: CFC8	Char [쿈]
ID: 53217	Hex: CFE1	Char [쿡]
ID: 53220	Hex: CFE4	Char [쿤]
ID: 53224	Hex: CFE8	Char [쿨]
ID: 53232	Hex: CFF0	Char [쿰]
ID: 53233	Hex: CFF1	Char [쿱]
ID: 53235	Hex: CFF3	Char [쿳]
ID: 53237	Hex: CFF5	Char [쿵]
ID: 53244	Hex: CFFC	Char [쿼]
ID: 53357	Hex: D06D	Char [큭]
ID: 53358	Hex: D06E	Char [큮]
ID: 53360	Hex: D070	Char [큰]
ID: 53362	Hex: D072	Char [큲]
ID: 53364	Hex: D074	Char [클]
ID: 53372	Hex: D07C	Char [큼]
ID: 53373	Hex: D07D	Char [큽]
ID: 53375	Hex: D07F	Char [큿]
ID: 53377	Hex: D081	Char [킁]
ID: 53412	Hex: D0A4	Char [키]
ID: 53413	Hex: D0A5	Char [킥]
ID: 53416	Hex: D0A8	Char [킨]
ID: 53428	Hex: D0B4	Char [킴]
ID: 53429	Hex: D0B5	Char [킵]
ID: 53433	Hex: D0B9	Char [킹]
ID: 53472	Hex: D0E0	Char [탠]
ID: 53484	Hex: D0EC	Char [탬]
ID: 53485	Hex: D0ED	Char [탭]
ID: 53581	Hex: D14D	Char [텍]
ID: 53584	Hex: D150	Char [텐]
ID: 53596	Hex: D15C	Char [템]
ID: 53597	Hex: D15D	Char [텝]
ID: 53599	Hex: D15F	Char [텟]
ID: 53601	Hex: D161	Char [텡]
ID: 53640	Hex: D188	Char [톈]
ID: 53752	Hex: D1F8	Char [퇸]
ID: 53755	Hex: D1FB	Char [퇻]
ID: 53767	Hex: D207	Char [툇]
ID: 53769	Hex: D209	Char [툉]
ID: 53805	Hex: D22D	Char [툭]
ID: 53808	Hex: D230	Char [툰]
ID: 53812	Hex: D234	Char [툴]
ID: 53820	Hex: D23C	Char [툼]
ID: 53821	Hex: D23D	Char [툽]
ID: 53825	Hex: D241	Char [퉁]
ID: 53832	Hex: D248	Char [퉈]
ID: 53945	Hex: D2B9	Char [특]
ID: 53948	Hex: D2BC	Char [튼]
ID: 53951	Hex: D2BF	Char [튿]
ID: 53952	Hex: D2C0	Char [틀]
ID: 53960	Hex: D2C8	Char [틈]
ID: 53961	Hex: D2C9	Char [틉]
ID: 53976	Hex: D2D8	Char [틘]
ID: 53980	Hex: D2DC	Char [틜]
ID: 53988	Hex: D2E4	Char [틤]
ID: 53989	Hex: D2E5	Char [틥]
ID: 54001	Hex: D2F1	Char [틱]
ID: 54016	Hex: D300	Char [팀]
ID: 54017	Hex: D301	Char [팁]
ID: 54021	Hex: D305	Char [팅]
ID: 54057	Hex: D329	Char [팩]
ID: 54060	Hex: D32C	Char [팬]
ID: 54072	Hex: D338	Char [팸]
ID: 54073	Hex: D339	Char [팹]
ID: 54077	Hex: D33D	Char [팽]
ID: 54169	Hex: D399	Char [펙]
ID: 54172	Hex: D39C	Char [펜]
ID: 54176	Hex: D3A0	Char [펠]
ID: 54184	Hex: D3A8	Char [펨]
ID: 54185	Hex: D3A9	Char [펩]
ID: 54187	Hex: D3AB	Char [펫]
ID: 54189	Hex: D3AD	Char [펭]
ID: 54200	Hex: D3B8	Char [편]
ID: 54340	Hex: D444	Char [푄]
ID: 54368	Hex: D460	Char [푠]
ID: 54372	Hex: D464	Char [푤]
ID: 54381	Hex: D46D	Char [푭]
ID: 54396	Hex: D47C	Char [푼]
ID: 54408	Hex: D488	Char [품]
ID: 54420	Hex: D494	Char [풔]
ID: 54536	Hex: D508	Char [픈]
ID: 54540	Hex: D50C	Char [플]
ID: 54548	Hex: D514	Char [픔]
ID: 54549	Hex: D515	Char [픕]
ID: 54589	Hex: D53D	Char [픽]
ID: 54592	Hex: D540	Char [핀]
ID: 54604	Hex: D54C	Char [핌]
ID: 54605	Hex: D54D	Char [핍]
ID: 54609	Hex: D551	Char [핑]
ID: 54816	Hex: D620	Char [혠]
ID: 54925	Hex: D68D	Char [획]
ID: 54928	Hex: D690	Char [횐]
ID: 54932	Hex: D694	Char [횔]
ID: 54941	Hex: D69D	Char [횝]
ID: 54945	Hex: D6A1	Char [횡]
ID: 54969	Hex: D6B9	Char [횹]
ID: 54979	Hex: D6C3	Char [훃]
ID: 54984	Hex: D6C8	Char [훈]
ID: 54993	Hex: D6D1	Char [훑]
ID: 54996	Hex: D6D4	Char [훔]
ID: 54997	Hex: D6D5	Char [훕]
ID: 55008	Hex: D6E0	Char [훠]
ID: 55124	Hex: D754	Char [흔]
ID: 55136	Hex: D760	Char [흠]
ID: 55152	Hex: D770	Char [흰]
ID: 55156	Hex: D774	Char [흴]
ID: 55164	Hex: D77C	Char [흼]
ID: 55165	Hex: D77D	Char [흽]
ID: 9533	Hex: 253D	Char [┽]
ID: 9534	Hex: 253E	Char [┾]
ID: 9535	Hex: 253F	Char [┿]
ID: 9536	Hex: 2540	Char [╀]
ID: 9537	Hex: 2541	Char [╁]
ID: 9538	Hex: 2542	Char [╂]
ID: 9539	Hex: 2543	Char [╃]
ID: 9540	Hex: 2544	Char [╄]
ID: 9541	Hex: 2545	Char [╅]
ID: 9542	Hex: 2546	Char [╆]
ID: 9543	Hex: 2547	Char [╇]
ID: 9544	Hex: 2548	Char [╈]
ID: 9545	Hex: 2549	Char [╉]
ID: 9546	Hex: 254A	Char [╊]
ID: 9547	Hex: 254B	Char [╋]
